NTN,NAME,S.T.Reg. No,Address,Customer_Receipt_NO,Customer_NTN,Customer_NAME,Customer_S.T.Reg. No,Customer_Phone Number,Customer_Address,Business Name,Product 1,Product 2,Product 3,Product 4,Date,Quantity_Product_1,Quantity_Product_2,Quantity_Product_3,Quantity_Product_4,Rate_Product_1,Rate_Product_2,Rate_Product_3,Rate_Product_4,Tax_Product_1,Tax_Product_2,Tax_Product_3,Tax_Product_4,Product_1_Price_with_Tax,Product_2_Price_with_Tax,Product_3_Price_with_Tax,Product_4_Price_with_Tax,Amount Excluding Taxes_Product_1,Sales Tax @ 18%_Product_1,Amount Including Taxes_Product_1,Amount Excluding Taxes_Product_2,Sales Tax @ 18%_Product_2,Amount Including Taxes_Product_2,Amount Excluding Taxes_Product_3,Sales Tax @ 18%_Product_3,Amount Including Taxes_Product_3,Amount Excluding Taxes_Product_4,Sales Tax @ 18%_Product_4,Amount Including Taxes_Product_4,Total Amount Excluding Taxes,Total Sales Tax @ 18%,Total Amount Including Taxes
4.22014E+12,ASIF GUL MOHAMMAD,10001-77-8761-413-9993,1476 Asif Basir Ih-44,944240,0009792-6,SHEIKH MUHAMMAD UMAIR AYUB,80-77-8761-413-23,9.23E+11,94/1 Main 26th Street,24/7 Inspection Services,SwiftScope,ImmediateCheck,HourglassTech,SwiftMint Reports,14-05-2019,70,94,27,11,49,70,61,40,0.06804459,0.091625774,0.068564923,0.105560831,52,76,65,44,3430,617.4,4047.4,6580,1184.4,7764.4,1647,296.46,1943.46,440,79.2,519.2,12097,2177.46,14274.46
4.22015E+12,ABDUL WAHEED KHAN,10001-77-8761-413-9993,148/C Zam Zam Ground.,1071798,0009797-7,MUHAMMAD AHMED,81-77-8761-413-23,9.23E+11,Shahzad Shaeed Road./,247 LOGISTICS,SwiftShip Pro,CargoWrap Elite,QuickTrack Hub,EfficientFlow Solutions,16-12-2021,7,22,18,98,95,61,32,96,0.119171645,0.144483002,0.12790186,0.124866021,106,70,36,108,665,119.7,784.7,1342,241.56,1583.56,576,103.68,679.68,9408,1693.44,11101.44,11991,2158.38,14149.38
4.21019E+12,OMER FAROOQ,10002-10048-8761-413-23,208-A 32nd Street.Te1,1053698,0009798-5,SAAD ALI,82-77-8761-413-23,9.23E+11,Beaumont Plaza. 75530,26 Law Associates,VaultSecure,LawKeys,CaseCipher,ShieldStat,30-06-2020,20,29,23,14,94,55,71,63,0.061570472,0.161827594,0.074258074,0.125992364,100,64,76,71,1880,338.4,2218.4,1595,287.1,1882.1,1633,293.94,1926.94,882,158.76,1040.76,5990,1078.2,7068.2
3.65029E+12,MOHAMMAD SARWAR SUKHERA,10002-10048-8761-413-23,273 Asif Bashir Ih-44,982658,0009800-7,MUHAMMAD JAVED,83-77-8761-413-23,9.23E+11,148/C Zam Zam Ground.,"2A CORPORATION,2A CORPORATION,A 2 CORPORATION",Swift Print,Clear Copy,Fusion Bind,Quick Laminate,29-03-2018,17,86,50,69,54,54,43,100,0.093073382,0.144692811,0.061409343,0.101166835,59,62,46,110,918,165.24,1083.24,4644,835.92,5479.92,2150,387,2537,6900,1242,8142,14612,2630.16,17242.16
3.7405E+12,ADEELA ARIF,10002-10048-8761-413-23,29/B Queen Road 54000,1119926,0009805-1,IMRANA TAJ,84-77-8761-413-23,9.23E+11,101 Beaumont Plaza 10,"2B ELECTRIC CONCERN,A R Z TRADERS",PowerSync Chargers,GravelGrinders,SolarSolutions Hub,WindWhiz Generators,20-08-2021,67,94,22,13,27,80,23,10,0.171012929,0.158316449,0.180447884,0.181156069,32,93,27,12,1809,325.62,2134.62,7520,1353.6,8873.6,506,91.08,597.08,130,23.4,153.4,9965,1793.7,11758.7
4.22011E+12,ZEBI NAZ,10002-10048-8761-413-23,54-B Fazai-E-Haq Road,951853,0009807-8,ZIA AZIZ,85-77-8761-413-23,9.23E+11,E-163 Lucknow Society,2B FOODS,Burly Bites,Sweet Savories,Flavor Fusion Boxes,Quick & Nasty Snacks,02-11-2019,99,28,10,97,100,82,25,77,0.061285988,0.052244615,0.157254777,0.083916926,106,86,29,83,9900,1782,11682,2296,413.28,2709.28,250,45,295,7469,1344.42,8813.42,19915,3584.7,23499.7
4.22015E+12,MADIHA AMIR,10002-77-18732-413-23,54-B Fazal-E-Haq Road,968243,0009812-4,AMJAD ALI,86-77-8761-413-23,"(00078302)  ,   03156152778",H G-92/3 Colony Sindh,"2B TECH AUTOMATION,MND Industrial Link",SmartSync Hub,IndustrialEase Stream,Connectify Core,AutoFlow Solutions,13-08-2021,27,29,22,5,37,62,64,100,0.141015341,0.181668626,0.157378653,0.141389283,42,73,74,114,999,179.82,1178.82,1798,323.64,2121.64,1408,253.44,1661.44,500,90,590,4705,846.9,5551.9
4.21018E+12,SYED ASHAR ABBAS JAFRI,10002-77-18732-413-23,618 Ahmed Akram 147-J,982553,0009815-9,MUHAMMAD BILAL NAEEM,87-77-8761-413-23,"(0016937  ,   03008557771",H 96 Street Paf Sindh,2J Enterprises,SwiftSync Hub,RapidClip Solutions,QuickTransfer Drive,EchoSync Pro Tech,12-02-2021,50,29,95,65,94,37,63,96,0.169343697,0.091771297,0.13106998,0.175069817,110,40,71,113,4700,846,5546,1073,193.14,1266.14,5985,1077.3,7062.3,6240,1123.2,7363.2,17998,3239.64,21237.64
4.23012E+12,IMRAN BAIG,10002-77-18732-413-23,94/1 Main 26th Street,941881,0009816-7,JUNAID AHMAD,88-77-8761-413-23,"(0321 8740895  ,   0322-7474038)",H 1492 Sec 32/E Sindh,2ND STEP SHOES,StepUp Style,NextRun Comfort,ProStep Originals,BoostStep Gear,14-01-2021,60,8,49,85,45,11,32,17,0.176054525,0.188863268,0.128609449,0.157608044,53,13,36,20,2700,486,3186,88,15.84,103.84,1568,282.24,1850.24,1445,260.1,1705.1,5801,1044.18,6845.18
4.21019E+12,AZEEM SAEED,10002-77-18732-413-23,982 Bilal Tariq 548-S,946439,0009819-1,SUGHRA NAIMAT,89-77-8761-413-23,"(0321 8740895  ,   0322-7474038)",House 144 C Street 32,3 A TEXTILES,ThreadThreads,Fabric Fusion,Woven Words,Silk Scribes,03-07-2018,14,90,94,65,75,90,70,40,0.086404158,0.168028265,0.148278677,0.19302826,81,105,80,48,1050,189,1239,8100,1458,9558,6580,1184.4,7764.4,2600,468,3068,18330,3299.4,21629.4
3.66034E+12,MUHAMMAD AHMAD ZIA,10002-77-8761-10384-23,Address ; D 203 Kda 5,1037153,0009821-3,AIJAZ AHMAD,90-77-8761-413-23,(0345) 3702091,B 273 Gulshan-E-Iqbal,"3 Abdul Razzaq Brothers,Abdul Razzaq and Brothers",Razzaq Papers,Brotherly Binds,Authentic Copies,Heritage Ink,23-12-2021,87,52,69,3,58,86,65,39,0.156985239,0.158082146,0.191653741,0.149260205,67,100,77,45,5046,908.28,5954.28,4472,804.96,5276.96,4485,807.3,5292.3,117,21.06,138.06,14120,2541.6,16661.6
4.2201E+12,SALMAN ALI,10002-77-8761-10384-23,B 273 Gulshan-E-Iqbal,833039,0009827-2,ABDUL RAZZAQ,91-77-8761-413-23,(0459) 230840,B-17 Gulistan-E-Johar,3 BROTHER COMPUTERS,GearSync Hub,PixelPlex Drive,CloudSync Pro,TitanFusion Storage,30-09-2021,34,63,46,67,11,65,43,99,0.147310786,0.10996032,0.172316785,0.172876792,13,72,50,116,374,67.32,441.32,4095,737.1,4832.1,1978,356.04,2334.04,6633,1193.94,7826.94,13080,2354.4,15434.4
3.65012E+12,FAZAL RAZIQ,10002-77-8761-10384-23,B-17 Gulistan-E-Johar,1093003,0009833-7,CHAUDHARY MUBASHAR LIAQAT,92-77-8761-413-23,(0459) 230840,B-63 Gullstan-E-Jahur,3 Brothers Enterprises,Skyline Solutions,Forge Tools,River Workshop,Thunder Forge,23-01-2023,65,8,49,81,29,45,94,62,0.183498105,0.058854859,0.094858662,0.177718403,34,48,103,73,1885,339.3,2224.3,360,64.8,424.8,4606,829.08,5435.08,5022,903.96,5925.96,11873,2137.14,14010.14
4.22018E+12,FAHAD MEHMOOD AHMED,10002-77-8761-413-23,B-63 Gullstan-E-Jahur,1104547,0009838-8,Shah Zaib,93-77-8761-413-23,"(0459) 230840  ,   03006080569",F-68 S. I. T. E Sindh,"3 BROTHERS FOODS PVT LTD,3 BROTHERS TECH ENGINEERING SERVICES PVT LTD",BrewTech Solutions,CulinaryCraft Tech,PrecisionPalate Tech,Flavor Forge Engines,05-11-2022,19,72,50,26,23,16,86,46,0.090680406,0.067960673,0.073487539,0.139205211,25,17,92,52,437,78.66,515.66,1152,207.36,1359.36,4300,774,5074,1196,215.28,1411.28,7085,1275.3,8360.3
3.64021E+12,RANA UMER ADNAN,10002-77-8761-413-23,Beaumont Plaza. 75530,905566,0024773-5,MUHAMMAD GULRAIZ,94-77-8761-413-23,(048) 6889210-12,C-43. Gulistan-Jauhar,3 DIAMOND PRINTERS,Sparkle Pages,Gloss Elite Ink,Diamond Bind,Crystal Print Studio,31-01-2021,66,84,58,16,63,11,26,51,0.060989985,0.077342345,0.165767533,0.057579797,67,12,30,54,4158,748.44,4906.44,924,166.32,1090.32,1508,271.44,1779.44,816,146.88,962.88,7406,1333.08,8739.08
3.64024E+12,MUHAMMAD MAROOF ARSLAN,10002-77-8761-413-23,C-43. Gulistan-Jauhar,1139266,0025039-1,WAQAS MUSHTAQ,95-77-8761-413-23,(055) 3732713 0321-6407019,I. I. Chundrigar Road,"3 DOT FASHION,BISMILLAH EMBROIDERY",Silk Stitch Elite,Thread Tapestry,Dot Canvas Craft,Divine Stitch Art,11-03-2018,55,20,83,11,48,58,57,92,0.074100708,0.07675478,0.117353495,0.11975663,52,62,64,103,2640,475.2,3115.2,1160,208.8,1368.8,4731,851.58,5582.58,1012,182.16,1194.16,9543,1717.74,11260.74
3.64027E+12,MUHAMMAD IHSAN FARID,10002-77-8761-413-23,E-163 Lucknow Society,1068659,0029553-6,QASIM ALI,96-77-8761-413-23,(057-2701515) 0334-5522661,Plot 15/5 Sector 12-C,3 M INTERNATIONAL CONTRACTOR,Global Bind Solutions,Swift Export Docs,Elite Contract Prep,Cosmic Chain Links,09-07-2021,51,6,89,92,59,23,68,72,0.080704929,0.101473954,0.177769134,0.101984819,64,25,80,79,3009,541.62,3550.62,138,24.84,162.84,6052,1089.36,7141.36,6624,1192.32,7816.32,15823,2848.14,18671.14
4.22015E+12,SYED ALI ABDULLAH JAFRI,10002-77-8761-413-9994,Estate Values 122/1-H,1005609,0038213-2,MUZAMMAL SHARIF,97-77-8761-413-23,(05827)432803-5 434297-99 ,H 58 Gulistan E Johar,3 R GARMENTS,Cloth Essentials,Threads Revival,Stitch Story,Fabric Fusion,17-01-2022,60,28,91,91,15,60,33,57,0.085842935,0.175332938,0.154174274,0.126876096,16,71,38,64,900,162,1062,1680,302.4,1982.4,3003,540.54,3543.54,5187,933.66,6120.66,10770,1938.6,12708.6
4.21019E+12,ABDUL BASIT,10002-77-8761-413-9994,F-68 S. I. T. E Sindh,986571,0049688-8,MUHAMMAD RAMZAN,98-77-8761-413-23,(068) 5701954,1047-A P. I. B Colony,3 SATTARS JALBANI FILLING STATION,Jalbani Fuel Boost,Sattar Energy Pack,Filling Station Vital,Jalbani Refuel Hub,11-12-2018,94,70,37,22,26,100,19,54,0.120147651,0.114973641,0.090434368,0.066572562,29,111,21,58,2444,439.92,2883.92,7000,1260,8260,703,126.54,829.54,1188,213.84,1401.84,11335,2040.3,13375.3
4.21018E+12,SYED ZAIN UL ABIDEN,10002-77-8761-413-9994,Gulzar-E-Quaid Branch,800704,0066650-5,MUHAMMAD ALI,99-77-8761-413-23,(068) 5701954,Address ; D 203 Kda 5,3 STAR ADVERTISING SERVICES,SparkleSpotlight,BoostBrand,IconicImpulse,StellarAdaignment,12-09-2023,62,70,25,89,75,29,71,26,0.134606094,0.184080781,0.192419208,0.153297986,85,34,85,30,4650,837,5487,2030,365.4,2395.4,1775,319.5,2094.5,2314,416.52,2730.52,10769,1938.42,12707.42
4.23011E+12,MUHAMMAD S RAHIMTOOLA,10003-10049-8761-413-23,H 1492 Sec 32/E Sindh,1016688,0097627-0,RAZAQ HUSSAIN,100-77-8761-413-23,(068) 5701954,Wsa-5 Karachi Central,3 STAR COMPUTER AND PRINTER HOUSE,SyncNest Storage,ProView Printify,DataDefend Shield,SwiftPrint Sync,01-03-2022,64,2,60,25,23,29,33,84,0.150251644,0.099751612,0.160331012,0.092035241,26,32,38,92,1472,264.96,1736.96,58,10.44,68.44,1980,356.4,2336.4,2100,378,2478,5610,1009.8,6619.8
4.22017E+12,OWAIS IQBAL,10003-10049-8761-413-23,H 58 Gulistan E Johar,1169840,0100967-2,WALEED AHMAD,101-77-8761-413-23,(068) 5701954,L-16 Al F. B Ind Area,3 Star Cotton Company,SilkThread Threads,Woven Dreams Fabric,Cotton Essentials Bundle,ThreadTales Stitching Kit,21-02-2021,80,86,18,17,77,16,17,36,0.153113528,0.122374569,0.15495128,0.12598748,89,18,20,41,6160,1108.8,7268.8,1376,247.68,1623.68,306,55.08,361.08,612,110.16,722.16,8454,1521.72,9975.72
4.22013E+12,SYED KASHIF HYDER,10003-10049-8761-413-23,H 96 Street Paf Sindh,1166617,0100976-1,MOHAMMAD JAVED,102-77-8761-413-23,(068) 5701954,H-27 Street-37 F-10/1,"3 STAR DOLLAR SHOP,UMER CLOTH SALE DEPOT",Thread Treasure,Woven Worth,Fabric Finds,Cloth Curios,16-03-2020,45,62,64,77,11,65,68,36,0.133663121,0.121425654,0.09324031,0.101927187,12,73,74,40,495,89.1,584.1,4030,725.4,4755.4,4352,783.36,5135.36,2772,498.96,3270.96,11649,2096.82,13745.82
4.22011E+12,FAISAL BIN GHALIB,10003-10049-8761-413-23,H G-92/3 Colony Sindh,907513,0100978-8,ABBU BAKAR SIDDIQUE,103-77-8761-413-23,"(641539)  ,   03436900328  ,   923343528442",Tcs Self Collection :,"3 STAR FOOD,AGRI BROKER COMMISSION AGENT",FarmFirst Deals,GrainConnect Pro,Harvest Hub Pro,RootLink Network,13-02-2018,48,36,26,84,52,64,16,66,0.155248213,0.056118402,0.100578518,0.104251986,60,68,18,73,2496,449.28,2945.28,2304,414.72,2718.72,416,74.88,490.88,5544,997.92,6541.92,10760,1936.8,12696.8
4.22015E+12,SHAZIA GOHAR,10003-77-18733-413-23,H-27 Street-37 F-10/1,1045869,0100997-4,USMAN ALI,104-77-8761-413-23,+92) 03356987050,Shahrah-E-Faisal Near,3 STAR GARAGE,Sparkle Storage,Gear Haven,Auto Refuel,Star Body Parts,06-03-2021,91,79,16,29,31,37,99,58,0.073219131,0.16916444,0.131312722,0.126476537,33,43,112,65,2821,507.78,3328.78,2923,526.14,3449.14,1584,285.12,1869.12,1682,302.76,1984.76,9010,1621.8,10631.8
3.73012E+12,SAQIB ALTAF,10003-77-18733-413-23,House 144 C Street 32,1003906,0101016-6,SHAHZAD ANWAR,105-77-8761-413-23,+92) 297) 830284,Shaheed-E-Millat Road,"3 STAR INDUSTRIES,3 STAR INDUSTRIES",Stellar Textures,Reflect Solutions,Elite Print Care,Bright Ink Innovations,22-03-2021,96,3,62,82,20,54,45,98,0.165001562,0.08803153,0.157099409,0.090667433,23,59,52,107,1920,345.6,2265.6,162,29.16,191.16,2790,502.2,3292.2,8036,1446.48,9482.48,12908,2323.44,15231.44
4.23014E+12,BILAL KHALID,10003-77-18733-413-23,House 18/484 Taj Pura,1046461,0101021-2,HAMOOD SARWAR,106-77-8761-413-23,"+923005636483)  ,   92 (300) 5636483",Meezan Bank Pnsc Bldg,"3 STAR PACKAGES,RAJ PACKAGES",Elite Memo Sets,Sparkle Envelopes,Golden Punch Card,Starry Night Schematics,11-10-2023,76,58,47,30,26,46,94,85,0.16330226,0.178182247,0.192346883,0.10650125,30,54,112,94,1976,355.68,2331.68,2668,480.24,3148.24,4418,795.24,5213.24,2550,459,3009,11612,2090.16,13702.16
4.23011E+12,TALAL KHALID,10003-77-18733-413-23,House 408-D 1st Floor,1136121,0101036-7,MOHSAN SAEED,107-77-8761-413-23,+92-68-5705372 0300-6727353,Gulzar-E-Quaid Branch,3 STAR PACKRITE,Starry Safe Boxes,QuickWrap Pouch,CubeCloset Storage,StarShield Pods,08-04-2023,79,69,67,64,42,44,13,20,0.081451398,0.135499125,0.126654786,0.089972017,45,50,15,22,3318,597.24,3915.24,3036,546.48,3582.48,871,156.78,1027.78,1280,230.4,1510.4,8505,1530.9,10035.9
4.22015E+12,MOHAMMAD ASIM PARVEZ,10003-77-8761-10385-23,I. I. Chundrigar Road,1073571,0101037-9,TAJ MUHAMMAD,108-77-8761-413-23,"0092 346 1112955  ,   0092 723 661500",State Life Building 5,"3 STAR PAPPER FACTORY,IMRAN PAPPAR MAKER",StarPage Creations,PaperPledge Prints,Imran Papers Produce,TripleThread Binders,01-07-2023,42,74,76,68,86,93,10,93,0.077884777,0.150830155,0.187481056,0.171776056,93,107,12,109,3612,650.16,4262.16,6882,1238.76,8120.76,760,136.8,896.8,6324,1138.32,7462.32,17578,3164.04,20742.04
3.7405E+12,SOBIA ASIM BUTT,10003-77-8761-10385-23,L-16 Al F. B Ind Area,959589,0101056-5,MUHAMMAD IMRAN,109-77-8761-413-23,"0092-052-3558614 - 3559068  ,   0092 - 321- 8618440",Police Station Ghotki,"3 Star Sizing Industry,ABUBAKAR WEAVING FACTORY",ThreadTailor Pro,ScalePerfect Fabric,WeaveWhisper Threads,SizeStitch Custom Knots,23-08-2018,83,18,6,100,82,66,79,57,0.187005635,0.133450083,0.161638647,0.143786311,97,75,92,65,6806,1225.08,8031.08,1188,213.84,1401.84,474,85.32,559.32,5700,1026,6726,14168,2550.24,16718.24
4.21018E+12,RABIA FALAK,10003-77-8761-10385-23,Main Shahrah-E-Faisal,992176,0101062-0,ABUBAKAR RASHID,110-77-8761-413-23,021-3522130 0321-9224046,54-B Fazal-E-Haq Road,3 STAR SUPPLIES AND SERVICES,Star Essentials Kit,Stellar Office Gear,StarTech Solutions,Bright Star Deskware,19-12-2023,36,81,90,52,46,53,33,67,0.051794143,0.187001199,0.140154358,0.111317895,48,63,38,74,1656,298.08,1954.08,4293,772.74,5065.74,2970,534.6,3504.6,3484,627.12,4111.12,12403,2232.54,14635.54
4.22018E+12,MUHAMMAD ILYAS,10003-77-8761-413-23,Meezan Bank Pnsc Bldg,1051561,0101071-9,MUHAMMAD SHAHZAD,111-77-8761-413-23,0300 7680765,54-B Fazai-E-Haq Road,3 Star Trader,SwiftMarket Hub,Elite QuoteSphere,TradePulse Insights,Stellar Deals Flow,04-08-2018,34,98,65,26,14,71,49,95,0.098404605,0.079807705,0.074125984,0.140175368,15,77,53,108,476,85.68,561.68,6958,1252.44,8210.44,3185,573.3,3758.3,2470,444.6,2914.6,13089,2356.02,15445.02
3.74015E+12,MUHAMMAD JUNAID ALTAF,10003-77-8761-413-23,Plot 15/5 Sector 12-C,1141552,0101073-5,TOQEER SHAHZAD,112-77-8761-413-23,"0300 7680765  ,   0310 2999822",House 408-D 1st Floor,3 STAR TRADERS,StarMarket Deals,Stellar Scribbles,Elite Notes,TradeTricks Hub,16-06-2023,38,65,86,73,47,62,41,30,0.058008469,0.065962537,0.064073943,0.144335829,50,66,44,34,1786,321.48,2107.48,4030,725.4,4755.4,3526,634.68,4160.68,2190,394.2,2584.2,11532,2075.76,13607.76
3.74041E+12,NAVEED ELAHI BUTT,10003-77-8761-413-23,Police Station Ghotki,994337,0133336-4,SANA ULLAH,113-77-8761-413-23,"0300 7680765  ,   0310 2999822",273 Asif Bashir Ih-44,"3 STAR TRADERS,Imran Zari Service,Muhammad Ismail Commission Agent,Naya Savera",Star CommLink,TradeBridge Hub,ValueExchange Pro,Naya TradeNet,07-12-2023,41,5,50,56,16,65,20,67,0.126517929,0.131328937,0.070821624,0.124009597,18,74,21,75,656,118.08,774.08,325,58.5,383.5,1000,180,1180,3752,675.36,4427.36,5733,1031.94,6764.94
4.22015E+12,MUHAMMAD ASIM AKHTER,10003-77-8761-413-23,Shaheed-E-Millat Road,1000533,0133337-2,MUHAMMAD SHAHBAZ,114-77-8761-413-23,"0300 7680765  ,   0310 2999822",618 Ahmed Akram 147-J,3 STAR WASTE MANAGEMENT,Star Recyclate,Swift ClearBin,EcoSortPro,Vitalize Waste,17-11-2021,98,1,57,30,65,24,38,50,0.158925382,0.074911994,0.071683244,0.19225248,75,26,41,60,6370,1146.6,7516.6,24,4.32,28.32,2166,389.88,2555.88,1500,270,1770,10060,1810.8,11870.8
3.7405E+12,NAVEED AHMED NAWAZ,10003-77-8761-413-9995,Shahrah-E-Faisal Near,932482,0133338-7,MOHUMMAD ISMEEL,115-77-8761-413-23,0300- 8378999,982 Bilal Tariq 548-S,3 STARS INDUSTRIES,StarCraft Solutions,Apex Printing,Stellar Docs,Polaris Bind,27-04-2018,40,38,25,57,61,15,56,68,0.08561977,0.152622557,0.095683099,0.159373664,66,17,61,79,2440,439.2,2879.2,570,102.6,672.6,1400,252,1652,3876,697.68,4573.68,8286,1491.48,9777.48
3.71012E+12,MUHAMMAD TAHIR ISHAQ KHATTAK,10003-77-8761-413-9995,Shahzad Shaeed Road./,888913,0133340-2,ABDUL HAFEEZ,116-77-8761-413-23,0300 8655046,1476 Asif Basir Ih-44,"3 STARS POLY BAGS,SR LABLES EXPERT",StarZip Labels,Elite Poly Wrap,Signature Seal Labels,Stellar Tagging Tech,05-05-2020,4,91,44,72,46,30,29,49,0.147133531,0.118380015,0.142019165,0.196832108,53,34,33,59,184,33.12,217.12,2730,491.4,3221.4,1276,229.68,1505.68,3528,635.04,4163.04,7718,1389.24,9107.24
3.64023E+12,WAHEED AHMAD,10003-77-8761-413-9995,State Life Building 5,975056,0133341-7,ADNAN AKBAR,117-77-8761-413-23,0300 8655046,Trend Cosmetics 13 A.,3 STORE,Luxe Cart,Quick Fix Solutions,Store Essentials Kit,Essential Repairs Crew,29-01-2022,42,93,35,85,41,94,20,48,0.060822644,0.177282169,0.174487852,0.129181323,43,111,23,54,1722,309.96,2031.96,8742,1573.56,10315.56,700,126,826,4080,734.4,4814.4,15244,2743.92,17987.92
3.66011E+12,AQEEL QADIR,10004-10050-8761-413-23,Tcs Self Collection :,1009412,0133342-9,GHULAM RABBANI,118-77-8761-413-23,0300-3221322,29/B Queen Road 54000,30 B OFFCER COLONY NO 2 FSD,Bold Print Studio,Secure Copy Suite,OffiPrint Solutions,Colony FileForce,02-12-2019,74,22,80,56,54,20,57,82,0.062531865,0.180765298,0.062826541,0.147644712,57,24,61,94,3996,719.28,4715.28,440,79.2,519.2,4560,820.8,5380.8,4592,826.56,5418.56,13588,2445.84,16033.84
4.22012E+12,FAYSAL AHMED,10004-10050-8761-413-23,Trend Cosmetics 13 A.,993543,0133347-0,UMER SAEED,119-77-8761-413-23,0300-3271161,Estate Values 122/1-H,307 JINNAH COLONY FAISALABAD,Colony Hub Pro,Faisalabad Focus Pack,JinnaTech Solutions,Colony Connect Care,06-01-2020,94,51,99,97,10,13,64,64,0.089486117,0.145019607,0.141431616,0.079143177,11,15,73,69,940,169.2,1109.2,663,119.34,782.34,6336,1140.48,7476.48,6208,1117.44,7325.44,14147,2546.46,16693.46
4.22015E+12,SYED BADAR ABBAS,10004-10050-8761-413-23,Wsa-5 Karachi Central,945070,0133351-8,WAQAS MANZOOR SHEIKH,120-77-8761-413-23,0300-3416827,Main Shahrah-E-Faisal,313 Enterprises,GearSync Hub,FlexFlow Tech,SparkConnect Solutions,QuantumSync Pro,21-10-2019,51,4,64,78,15,32,76,99,0.165555721,0.193542917,0.164032318,0.113171568,17,38,88,110,765,137.7,902.7,128,23.04,151.04,4864,875.52,5739.52,7722,1389.96,9111.96,13479,2426.22,15905.22
4.22014E+12,SYED ATHAR ABBAS,10004-10050-8761-413-23,04 Lg Lane Mark Plaza.,1033889,0133355-7,YASMIN AKHTAR,121-77-8761-413-23,0300-4144154 0345-2030119,9th Floor Attock House,314 MAKKI CLOTH MARKET,ClothThreads Pro,FabricTouch Design,ThreadVerse Creations,ClothWeave Solutions,22-10-2023,31,64,53,67,59,58,67,72,0.055963307,0.101441347,0.069202793,0.118702564,62,64,72,81,1829,329.22,2158.22,3712,668.16,4380.16,3551,639.18,4190.18,4824,868.32,5692.32,13916,2504.88,16420.88
4.2201E+12,TAHIR ABDULLAH,10004-77-18734-413-23,1043 Mohammad Amer 514,1112991,0133356-9,ABDULLAH SALEEM,122-77-8761-413-23,0300-5332628,04 Lg Lane Mark Plaza.,"32 Traders,MUHAMMAD ANWAR SHAHAZAD",TradeSync Hub,MarketMeld Pro,Tradecraft Solutions,SmartTrade Connect,29-01-2022,69,41,75,83,22,83,90,49,0.132882192,0.160113517,0.061231615,0.074719015,25,96,96,53,1518,273.24,1791.24,3403,612.54,4015.54,6750,1215,7965,4067,732.06,4799.06,15738,2832.84,18570.84
4.23011E+12,FAIZ ULLAH KHATTAK,10004-77-18734-413-23,15/A 2nd Sumset Street,1063065,0133358-5,MUHAMMAD SALEEM,123-77-8761-413-23,0300-5574109,Subhan Street Jalalpur,33 GOAT FORM,Form Mastery,GOAT Template Pack,Elite Form Solutions,GOAT Design Hub,18-11-2018,76,75,23,38,89,67,80,54,0.109694175,0.091564161,0.130741287,0.091950272,99,73,90,59,6764,1217.52,7981.52,5025,904.5,5929.5,1840,331.2,2171.2,2052,369.36,2421.36,15681,2822.58,18503.58
4.23013E+12,RABIA AHMED,10004-77-18734-413-23,15/A 2nd Sunset Street,977385,0133359-3,MUHAMMAD ANWAR SHAHZAD,124-77-8761-413-23,0300-5588073,Opposite Tibet Centre.,360 Consultants,Panoramic Insights,Holistic Guidance,Full Spectrum Coaching,D Vision Planner,31-07-2022,45,46,52,84,39,43,15,83,0.116675998,0.164860112,0.132059057,0.078610408,44,50,17,90,1755,315.9,2070.9,1978,356.04,2334.04,780,140.4,920.4,6972,1254.96,8226.96,11485,2067.3,13552.3
4.23013E+12,MIRZA SHAHID BAIG,10004-77-18734-413-23,171/A-9 Shaheen Street,1063592,0133363-1,Muneeba Sohail,125-77-8761-413-23,0300-57204668,Plot A/10 S I T E Area,360 Degree Traders,Sphere Shops,Holistic Deals,Round Market,Circuitous Clicks,08-02-2023,97,1,48,21,54,60,92,13,0.165810541,0.199045709,0.1943345,0.137455353,63,72,110,15,5238,942.84,6180.84,60,10.8,70.8,4416,794.88,5210.88,273,49.14,322.14,9987,1797.66,11784.66
4.23014E+12,MUHAMMAD IMRAN,10004-77-8761-10386-23,22nd Floor Ufone Tower,1135912,0133364-0,MUHAMMAD ZAID,126-77-8761-413-23,0300-5905733,Suit 31 Farid Chambers,360 ELEARNING,Arc Fusion Hub,MasterMind Courses,Quantum Accelerator,Synaptic Spark,12-05-2023,50,49,91,24,32,98,51,75,0.09467586,0.170733779,0.065493658,0.193869438,35,115,54,90,1600,288,1888,4802,864.36,5666.36,4641,835.38,5476.38,1800,324,2124,12843,2311.74,15154.74
4.23011E+12,MUHAMMAD MUSTAFA,10004-77-8761-10386-23,236-A Street 35 F 10/1,1066185,0133367-4,RABIA ASIF,127-77-8761-413-23,0300-5905733,No. 204 Centre Block-5,360 THE BRAND STORE,Brand Canvas,Signature Gear,Logo Fusion,Brand Blends,25-02-2020,94,74,50,91,85,19,74,99,0.126482719,0.094654862,0.080197034,0.129978412,96,21,80,112,7990,1438.2,9428.2,1406,253.08,1659.08,3700,666,4366,9009,1621.62,10630.62,22105,3978.9,26083.9
